id,text,context_id,context_text,category,dataset_name,tokenizer
915593,what types of food can you cook sous vide,2627023,"How to Saute Chops. The easiest way to fry pork chops is to saute them, which means to cook them quickly in a little oil in a skillet. Boneless or bone-in rib or loin chops, cut 1/2 to 3/4 inch thick, work well for this. For four chops, heat 2 teaspoons vegetable oil or olive oil in a large skillet over medium heat.or hands-off cooking, try this simple oven method. You can use either boneless or bone-in chops for this method. 1  Preheat oven to 425 degrees F. 2  As in pan-frying Steps 2 through 4 (above), dip the pork chops in egg mixture and breading.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1112341,what is the daily life of thai people,1707316,"1 Thai Baht banknotes are also accepted as a means of payment in Laos and Cambodia. 2  You can exchange these Thai Baht banknotes at your bank or in a bureaux de change-currency exchange office. 3  You can also exchange your Thai Bath notes using our online leftover currency exchange service, free of charge. You can exchange these Thai Baht banknotes at your bank or in a bureaux de change-currency exchange office. 2  You can also exchange your Thai Bath notes using our online leftover currency exchange service, free of charge. 3  To exchange your Thai Baht THB bank notes: Fill out our exchange form.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
490595,rsa definition key,3833407,"RSA is a cryptosystem for public-key encryption, and is widely used for securing sensitive data, particularly when being sent over an insecure network such as the Internet. Download this guide to become a Web App Security superhero.ou also agree that your personal information may be transferred and processed in the United States, and that you have read and agree to the Terms of Use and the Privacy Policy. RSA was first described in 1977 by Ron Rivest, Adi Shamir and Leonard Adleman of the Massachusetts Institute of Technology.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
131843,definition of a sigmet,202309,"Aviation Glossary :: Aerobatic. Welcome to the Dauntless Aviation Glossary! At Dauntless, our editorial staff maintains the web's largest unified glossary of aviation terms. This glossary is built from a combination of official, quasi-official, and proprietary sources (including original material that we develop oursselves).",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
264014,how long is life cycle of flea,8344953,"The average mosquito lifespan is less than two months. Males have the shortest lives, usually 10 days or less, and females can live about six to eight weeks, under ideal conditions. The females lay eggs about every three days during that time. Females of species that hibernate may live up to six months.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
915593,what types of food can you cook sous vide,2077310,"Pho is a Vietnamese soup consisting of broth, rice noodles, herbs, and meat. Traditionally a popular street food, now you can make this in your own kitchen. Cooking Tips Our Most Popular Soup Recipe... Ever.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
264014,how long is life cycle of flea,96857,"The whole cycle can be as quick as 20 days or can last up to one full year; this is because the flea may be in a dormant stage for a long time. The cycle can be interrupted at any stage, but some flea control methods are more effective than others depending upon the stage the flea is in.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1121709,what are the three percenters?,3446958,"Saturated, Polyunsaturated, Monounsaturated--What Does It All Mean? While a rose is a rose is a rose, not all fats are the same. There are three kinds of fat -- saturated, monounsaturated, and polyunsaturated -- and foods contain a mixture of all three. Butter, for example, is 65 percent saturated, 4 percent polyunsaturated, and 30 percent monounsaturated fat. It's labeled as a saturated fat because that's the fat that occurs in the greatest amount. 1  Are liquid at room temperature.  May help lower your total blood cholesterol level.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1110199,what is wifi vs bluetooth,6508893,"1 Wireless signals - what they are and how signals can differ. 2  Wireless devices - the differences and uses for receivers and transmitters. 3  Wi-Fi Modes - how networks are made up of clients, access points, or ad-hoc devices.  Wi-Fi Signals - the unique characteristics of Wi-Fi, and how signals are organized.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114819,what is durable medical equipment consist of,8505797,"Medicare Part A (Hospital Insurance (HI)) program that pays for hospitalization, care in a skilled nursing facility, home health care and hospice care. î î î. program that pays for physician services, outpatient hospital services, durable medical equipment, and other services and supplies.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
168216,does legionella pneumophila cause pneumonia,826042,"1 Pneumonia is inflammation of the airspaces in the lungs, most commonly due to an infection. 2  Pneumonia may be caused by viruses, bacteria, or fungi; less frequently by other causes. 3  The most common bacterial type that causes pneumonia is Streptococcus pneumoniae.  Signs and symptoms of pneumonia include.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
489204,right pelvic pain causes,8614761,"If a sudden lower back pain has surfaced in your body, it may be due to some kidney infection. While not all back pains are kidney pains but yes sometimes lower back pain is due to internal organs, specifically due to kidney problems like kidney stones, infections or some other kidney diseases.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
168216,does legionella pneumophila cause pneumonia,7492752,Medical Definition of legionella. 1  1 capitalized : a genus of gram-negative rod-shaped bacteria (family Legionellaceae) that includes the causative agent (L. pneumophila) of Legionnaires' disease. 2  2plural legionellae \-ËÄ\ also legionellas : a bacterium of the genus Legionella.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
451602,medicare's definition of mechanical ventilation,3877256,Indications for PRECEDEX: For sedation of initially intubated and mechanically ventilated patients during treatment in an intensive care setting. For sedation of non-intubated patients prior to and/or during surgical and other procedures.or sedation of initially intubated and mechanically ventilated patients during treatment in an intensive care setting. For sedation of non-intubated patients prior to and/or during surgical and other procedures.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1133167,how is the weather in jamaica,8175700,"Typical Weather in November. Temperatures in Belize during November generally vary between an average high during the day of 82.0 degrees and an average low at night of 73.0 degrees. During the early morning hours of an average November day in Belize, you can expect the temperature will be in the vicinity of 72.1 degrees. Temperatures in Belize typically rise during the day, to an average of 82.2 degrees in the early afternoon.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1133167,how is the weather in jamaica,2010281,"August Weather in Jamaica. The tables below give the normal August temperatures and rainfall for cities and popular vacation spots in Jamaica. There's also information here on hurricanes, plus this month's average humidity and sunshine. The measures of climate are averages of data collected at weather stations over several decades.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
489204,right pelvic pain causes,7112941,"For example, the following potentially serious conditions may include lower right back pain as one of the symptoms: Appendicitis. This condition occurs when the appendix, located in the lower right hand side of the abdomen, becomes inflammation and/or ruptures. It may cause sharp, intense lower right back pain and/or pain on the lower right side of the abdomen. Symptoms vary and may include nausea, vomiting, or fever. Symptoms may occur suddenly or develop gradually.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1114646,what is famvir prescribed for,5417954,"There are three major drugs commonly used to treat genital herpes symptoms: acyclovir (Zovirax), famciclovir (Famvir), and valacyclovir (Valtrex).These are all taken in pill form. Severe cases may be treated with intravenous (IV) acyclovir.here are three major drugs commonly used to treat genital herpes symptoms: acyclovir (Zovirax), famciclovir (Famvir), and valacyclovir (Valtrex).",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1112341,what is the daily life of thai people,115980,"Ibuprofen unlikely to extend life. The Daily Mirror today reports that, âtaking ibuprofen every day could extend your life by up to 12 YEARSâ. The Daily Express also has a similar front page headline, while the Mail Online suggests that these extra years would be of âgood quality lifeâ.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
1063750,why did the us volunterilay enter ww1,6127385,"United States in WWI. Although World War I began in 1914, the United States did not join the war until 1917. The impact of the United States joining the war was significant. The additional firepower, resources, and soldiers of the U.S. helped to tip the balance of the war in favor of the Allies. Remaining Neutral.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
359349,how to find the midsegment of a trapezoid,68649,"The midsegment of a trapezoid is referred to as the median or the midline. The length of the midsegment is calculated by finding the average length of each of the parallel sides. The formula for this length is the sum of the length of side A plus the length of side B, divided by two. The midsegment is also used to calculate the area of a trapezoid. Learn more about Shapes.",Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
168216,does legionella pneumophila cause pneumonia,7139374,The bacterium Mycoplasma pneumoniae (M pneumoniae) can cause throat infections and lung infections such as pneumonia. Many people develop wheezing and coughing with these fairly common respiratory infections. M pneumoniae is contagious when it causes these infections. It can spread quickly through a family or other closely-knit group.,Misc,BeIR/msmarco,dicta-il/dictalm2.0-AWQ
