id,segments_id,text,category,dataset_name,tokenizer
University_of_Massachusetts_Amherst,0,"The University of Massachusetts Amherst ( abbreviated UMass Amherst and colloquially referred to as UMass or Massachusetts ) is a public research and land-grant university in Amherst , Massachusetts , United States , and the flagship of the University of Massachusetts system . With approximately 1,300 faculty members and more than 29,000 students , UMass Amherst is the largest public university in New England and is ranked as tied for the 27th best public university in the nation . The university offers bachelor 's degrees , master 's degrees , and doctoral degrees in 111 undergraduate , 75 master 's and 47 doctoral programs in nine schools and colleges . The main campus is situated north of downtown Amherst . In a 2009 article for MSN.com , Amherst was ranked first in Best College Towns in the United States . In 2012 , U.S. News and World Report ranked Amherst among the Top 10 Great College Towns in America . It is also a member of the Five College Consortium .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
University_of_Massachusetts_Amherst,1,"The University of Massachusetts Amherst is categorized as a Research University with Highest research activity by the Carnegie Foundation for the Advancement of Teaching . In fiscal year 2014 , UMass Amherst had research expenditures exceeding $ 200 million . UMass Amherst sports teams are called the Minutemen and Minutewomen , the colors being maroon , black , and white ; the school mascot is Sam the Minuteman . All teams participate in NCAA Division I . The university is a member of the Atlantic 10 Conference , while playing ice hockey in Hockey East and football as an FBS Independent .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
University_of_Oxford,0,"The University of Oxford ( informally Oxford University or simply Oxford ) is a collegiate research university located in Oxford , England . It has no known date of foundation , but there is evidence of teaching as far back as 1096 , making it the oldest university in the English-speaking world and the world 's second-oldest university in continuous operation . It is one of the world 's most prestigious universities . It grew rapidly from 1167 when Henry II banned English students from attending the University of Paris . After disputes between students and Oxford townsfolk in 1209 , some academics fled north-east to Cambridge where they established what became the University of Cambridge . The two `` ancient universities '' are frequently jointly referred to as `` Oxbridge '' . The university is made up of a variety of institutions , including 38 constituent colleges and a full range of academic departments which are organised into four divisions . All the colleges are self-governing institutions within the university , each controlling its own membership and with its own internal structure and activities .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
University_of_Oxford,1,"Being a city university , it does not have a main campus ; instead , its buildings and facilities are scattered throughout the city centre . Most undergraduate teaching at Oxford is organised around weekly tutorials at the colleges and halls , supported by classes , lectures and laboratory work provided by university faculties and departments . Oxford is the home of the Rhodes Scholarship , one of the world 's oldest and most prestigious scholarships , which has brought graduate students to study at the university for more than a century . The university operates the world 's oldest university museum , as well as the largest university press in the world and the largest academic library system in Britain . Oxford has educated many notable alumni , including 28 Nobel laureates , 27 Prime Ministers of the United Kingdom , and many heads of state and government around the world .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
United_States,0,"The United States of America ( USA ) , commonly known as the United States ( U.S. ) or America , is a constitutional federal republic composed of 50 states , a federal district , five major self-governing territories , and various possessions . Forty-eight of the fifty states and the federal district are contiguous and located in North America between Canada and Mexico . The state of Alaska is in the northwest corner of North America , bordered by Canada to the east and across the Bering Strait from Russia to the west . The state of Hawaii is an archipelago in the mid-Pacific Ocean . The U.S. territories are scattered about the Pacific Ocean and the Caribbean Sea . Nine time zones are covered . The geography , climate and wildlife of the country are extremely diverse . At 3.8 million square miles ( 9.8 million km2 ) and with over 324 million people , the United States is the world 's third - or fourth-largest country by total area , third-largest by land area , and the third-most populous .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
United_States,1,"It is one of the world 's most ethnically diverse and multicultural nations , and is home to the world 's largest immigrant population . The capital is Washington , D.C. , and the largest city is New York City ; nine other major metropolitan areas -- each with at least 4.5 million inhabitants and the largest having more than 13 million people -- are Los Angeles , Chicago , Dallas , Houston , Philadelphia , Miami , Atlanta , Boston , and San Francisco . Paleo-Indians migrated from Asia to the North American mainland at least 15,000 years ago . European colonization began in the 16th century . The United States emerged from 13 British colonies along the East Coast . Numerous disputes between Great Britain and the colonies following the Seven Years ' War led to the American Revolution , which began in 1775 . On July 4 , 1776 , during the course of the American Revolutionary War , the colonies unanimously adopted the Declaration of Independence .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
United_States,2,"The war ended in 1783 with recognition of the independence of the United States by Great Britain , representing the first successful war of independence against a European power . The current constitution was adopted in 1788 , after the Articles of Confederation , adopted in 1781 , were felt to have provided inadequate federal powers . The first ten amendments , collectively named the Bill of Rights , were ratified in 1791 and designed to guarantee many fundamental civil liberties . The United States embarked on a vigorous expansion across North America throughout the 19th century , displacing Native American tribes , acquiring new territories , and gradually admitting new states until it spanned the continent by 1848 . During the second half of the 19th century , the American Civil War led to the end of legal slavery in the country . By the end of that century , the United States extended into the Pacific Ocean , and its economy , driven in large part by the Industrial Revolution , began to soar . The Spanish -- American War and confirmed the country 's status as a global military power .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
United_States,3,"The United States emerged from as a global superpower , the first country to develop nuclear weapons , the only country to use them in warfare , and a permanent member of the United Nations Security Council . The end of the Cold War and the dissolution of the Soviet Union in 1991 left the United States as the world 's sole superpower . The U.S. is a founding member of the United Nations , World Bank , International Monetary Fund , Organization of American States ( OAS ) , and other international organizations . The United States is a highly developed country , with the world 's largest economy by nominal GDP and second-largest economy by PPP . Though its population is only 4.3 % of the world total , Americans hold nearly 40 % of the total wealth in the world . The United States ranks among the highest in several measures of socioeconomic performance , including average wage , human development , per capita GDP , and productivity per person . While the U.S. economy is considered post-industrial , characterized by the dominance of services and knowledge economy , the manufacturing sector remains the second-largest in the world .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
United_States,4,"Accounting for approximately a quarter of global GDP and a third of global military spending , the United States is the world 's foremost economic and military power . The United States is a prominent political and cultural force internationally , and a leader in scientific research and technological innovations .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Vietnam_War,0,"The Vietnam War ( Chiến tranh Việt Nam ) , also known as the Second Indochina War , and known in Vietnam as Resistance War Against America ( Kháng chiến chống Mỹ ) or simply the American War , was a war that occurred in Vietnam , Laos , and Cambodia from 1 November 1955 to the fall of Saigon on 30 April 1975 . It was the second of the Indochina Wars and was officially fought between North Vietnam and the government of South Vietnam . The North Vietnamese army was supported by the Soviet Union , China and other communist allies and the South Vietnamese army was supported by the United States , South Korea , Australia , Thailand and other anti-communist allies . The war is therefore considered a Cold War-era proxy war .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Vietnam_War,1,"The Viet Cong ( also known as the National Liberation Front , or NLF ) , a South Vietnamese communist common front aided by the North , fought a guerrilla war against anti-communist forces in the region , while the People 's Army of Vietnam , also known as the North Vietnamese Army ( NVA ) , engaged in more conventional warfare , at times committing large units to battle . As the war continued , the military actions of the Viet Cong decreased as the role and engagement of the NVA grew . U.S. and South Vietnamese forces relied on air superiority and overwhelming firepower to conduct search and destroy operations , involving ground forces , artillery , and airstrikes . In the course of the war , the U.S. conducted a large-scale strategic bombing campaign against North Vietnam . The North Vietnamese government and the Viet Cong were fighting to reunify Vietnam . They viewed the conflict as a colonial war and a continuation of the First Indochina War against forces from France and later on the United States .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Vietnam_War,2,"The U.S. government viewed its involvement in the war as a way to prevent a communist takeover of South Vietnam . This was part of the domino theory of a wider containment policy , with the stated aim of stopping the spread of communism worldwide . Beginning in 1950 , American military advisors arrived in what was then French Indochina.The Military Assistance Advisory Group , Indochina ( with an authorized strength of 128 men ) was set up in September 1950 with a mission to oversee the use and distribution of US military equipment by the French and their allies . U.S. involvement escalated in the early 1960s , with troop levels tripling in 1961 and again in 1962 . U.S. involvement escalated further following the 1964 Gulf of Tonkin incident , in which a U.S. destroyer clashed with North Vietnamese fast attack craft , which was followed by the Gulf of Tonkin Resolution , which gave the U.S. president authorization to increase U.S. military presence .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Vietnam_War,3,"Regular U.S. combat units were deployed beginning in 1965 . Operations crossed international borders : bordering areas of Laos and Cambodia were heavily bombed by U.S. forces as American involvement in the war peaked in 1968 , the same year that the communist side launched the Tet Offensive . The Tet Offensive failed in its goal of overthrowing the South Vietnamese government , but became the turning point in the war , as it persuaded a large segment of the U.S. population that its government 's claims of progress toward winning the war were illusory despite many years of massive U.S. military aid to South Vietnam . Gradual withdrawal of U.S. ground forces began as part of `` Vietnamization '' , which aimed to end American involvement in the war while transferring the task of fighting the communists to the South Vietnamese themselves . Despite the Paris Peace Accord , which was signed by all parties in January 1973 , the fighting continued . In the U.S. and the Western world , a large anti-Vietnam War movement developed as part of a larger counterculture .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Vietnam_War,4,"The war changed the dynamics between the Eastern and Western Blocs , and altered North -- South relations . Direct U.S. military involvement ended on 15 August 1973 . The capture of Saigon by the North Vietnamese Army in April 1975 marked the end of the war , and North and South Vietnam were reunified the following year . The war exacted a huge human cost in terms of fatalities ( see Vietnam War casualties ) . Estimates of the number of Vietnamese soldiers and civilians killed vary from 966,000 to 3.8 million . Some 240,000 -- 300,000 Cambodians , 20,000 -- 62,000 Laotians , and 58,220 U.S. service members also died in the conflict , and a further 1,626 remain missing in action .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Venus,0,"Venus is the second planet from the Sun , orbiting it every 224.7 Earth days . It has the longest rotation period ( 243 days ) of any planet in the Solar System and rotates in the opposite direction to most other planets . It has no natural satellites . It is named after the Roman goddess of love and beauty . It is the second-brightest natural object in the night sky after the Moon , reaching an apparent magnitude of − 4.6 , bright enough to cast shadows at night and , though rare , occasionally be visible in broad daylight . Because Venus orbits within Earth 's orbit it is an inferior planet and never appears to venture far from the Sun ; its maximum angular distance from the Sun ( elongation ) is 47.8 ° . Venus is a terrestrial planet and is sometimes called Earth 's `` sister planet '' because of their similar size , mass , proximity to the Sun , and bulk composition . It is radically different from Earth in other respects . It has the densest atmosphere of the four terrestrial planets , consisting of more than 96 % carbon dioxide .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Venus,1,"The atmospheric pressure at the planet 's surface is 92 times that of Earth , or roughly the pressure found 900 m underwater on Earth . Venus is by far the hottest planet in the Solar System , with a mean surface temperature of 735 K , even though Mercury is closer to the Sun . Venus is shrouded by an opaque layer of highly reflective clouds of sulfuric acid , preventing its surface from being seen from space in visible light . It may have had water oceans in the past , but these would have vaporized as the temperature rose due to a runaway greenhouse effect . The water has probably photodissociated , and the free hydrogen has been swept into interplanetary space by the solar wind because of the lack of a planetary magnetic field . Venus 's surface is a dry desertscape interspersed with slab-like rocks and is periodically resurfaced by volcanism . As one of the brightest objects in the sky , Venus has been a major fixture in human culture for as long as records have existed .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Venus,2,"It has been made sacred to gods of many cultures , and has been a prime inspiration for writers and poets as the `` morning star '' and `` evening star '' . Venus was the first planet to have its motions plotted across the sky , as early as the second millennium BC . As the closest planet to Earth , Venus has been a prime target for early interplanetary exploration . It was the first planet beyond Earth visited by a spacecraft ( Mariner 2 in 1962 ) , and the first to be successfully landed on ( by Venera 7 in 1970 ) . Venus 's thick clouds render observation of its surface impossible in visible light , and the first detailed maps did not emerge until the arrival of the Magellan orbiter in 1991 . Plans have been proposed for rovers or more complex missions , but they are hindered by Venus 's hostile surface conditions .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Waste_heat,0,"Waste heat is by necessity produced both by machines that do work and in other processes that use energy , for example in a refrigerator warming the room air or a combustion engine releasing heat into the environment . The need for many systems to reject heat as a by-product of their operation is fundamental to the laws of thermodynamics . Waste heat has lower utility ( or in thermodynamics lexicon a lower exergy or higher entropy ) than the original energy source . Sources of waste heat include all manner of human activities , natural systems , and all organisms . Instead of being `` wasted '' by release into the ambient environment , sometimes waste heat ( or cold ) can be utilized by another process ( such as using hot engine coolant to heat a vehicle ) , or a portion of heat that would otherwise be wasted can be reused in the same process if make-up heat is added to the system ( as with heat recovery ventilation in a building ) . Thermal energy storage , which includes technologies both for short - and long-term retention of heat or cold , can create or improve the utility of waste heat ( or cold ) .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Waste_heat,1,"One example is waste heat from air conditioning machinery stored in a buffer tank to aid in night time heating . Another is seasonal thermal energy storage ( STES ) at a foundry in Sweden . The heat is stored in the bedrock surrounding a cluster of heat exchanger equipped boreholes , and is used for space heating in an adjacent factory as needed , even months later . An example of using STES to utilize natural waste heat is the Drake Landing Solar Community in Alberta , Canada , which , by using a cluster of boreholes in bedrock for interseasonal heat storage , obtains 97 percent of its year-round heat from solar thermal collectors on the garage roofs . Another STES application is storing winter cold underground , for summer air conditioning . On a biological scale , all organisms reject waste heat as part of their metabolic processes , and will die if the ambient temperature is too high to allow this . Anthropogenic waste heat is thought by some to contribute to the urban heat island effect .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Waste_heat,2,"The biggest point sources of waste heat originate from machines ( such as electrical generators or industrial processes , such as steel or glass production ) and heat loss through building envelopes . The burning of transport fuels is a major contribution to waste heat .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Viscosity,0,"The viscosity of a fluid is a measure of its resistance to gradual deformation by shear stress or tensile stress . For liquids , it corresponds to the informal concept of `` thickness '' ; for example , honey has a much higher viscosity than water . Viscosity is a property of the fluid which opposes the relative motion between the two surfaces of the fluid in a fluid that are moving at different velocities . When the fluid is forced through a tube , the particles which compose the fluid generally move more quickly near the tube 's axis and more slowly near its walls ; therefore some stress ( such as a pressure difference between the two ends of the tube ) is needed to overcome the friction between particle layers to keep the fluid moving . For a given velocity pattern , the stress required is proportional to the fluid 's viscosity . A fluid that has no resistance to shear stress is known as an ideal or inviscid fluid . Zero viscosity is observed only at very low temperatures in superfluids . Otherwise , all fluids have positive viscosity , and are technically said to be viscous or viscid .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Viscosity,1,"In common parlance , however , a liquid is said to be viscous if its viscosity is substantially greater than that of water , and may be described as mobile if the viscosity is noticeably less than water . A fluid with a relatively high viscosity , such as pitch , may appear to be a solid .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Volcano,0,"A volcano is a rupture in the crust of a planetary-mass object , such as Earth , that allows hot lava , volcanic ash , and gases to escape from a magma chamber below the surface . Earth 's volcanoes occur because its crust is broken into 17 major , rigid tectonic plates that float on a hotter , softer layer in its mantle . Therefore , on Earth , volcanoes are generally found where tectonic plates are diverging or converging , and most are found underwater . For example , a mid-oceanic ridge , such as the Mid-Atlantic Ridge , has volcanoes caused by divergent tectonic plates pulling apart ; the Pacific Ring of Fire has volcanoes caused by convergent tectonic plates coming together . Volcanoes can also form where there is stretching and thinning of the crust 's , e.g. , in the East African Rift and the Wells Gray-Clearwater volcanic field and Rio Grande Rift in North America .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Volcano,1,"This type of volcanism falls under the umbrella of `` plate hypothesis '' volcanism . Volcanism away from plate boundaries has also been explained as mantle plumes . These so-called `` hotspots '' , for example Hawaii , are postulated to arise from upwelling diapirs with magma from the core -- mantle boundary , 3,000 km deep in the Earth . Volcanoes are usually not created where two tectonic plates slide past one another . Erupting volcanoes can pose many hazards , not only in the immediate vicinity of the eruption . One such hazard is that volcanic ash can be a threat to aircraft , in particular those with jet engines where ash particles can be melted by the high operating temperature ; the melted particles then adhere to the turbine blades and alter their shape , disrupting the operation of the turbine .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Volcano,2,"Large eruptions can affect temperature as ash and droplets of sulfuric acid obscure the sun and cool the Earth 's lower atmosphere ( or troposphere ) ; however , they also absorb heat radiated up from the Earth , thereby warming the upper atmosphere ( or stratosphere ) . Historically , so-called volcanic winters have caused catastrophic famines .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Walter_Munk,0,"Walter Heinrich Munk ( born October 19 , 1917 ) is an American physical oceanographer . He is professor of geophysics emeritus and holds the Secretary of the Navy/Chief of Naval Operations Oceanography Chair at Scripps Institution of Oceanography in La Jolla , California .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
West_Virginia,0,"West Virginia -LSB- wɛst_vərˈdʒɪnjə -RSB- is a state located in the Appalachian region of the Southern United States . It is bordered by Virginia to the southeast , Kentucky to the southwest , Ohio to the northwest , Pennsylvania to the north ( and , slightly , east ) , and Maryland to the northeast . West Virginia is the 9th smallest by area , is ranked 38th in population , and has the second lowest household income of the 50 United States . The capital and largest city is Charleston . West Virginia became a state following the Wheeling Conventions of 1861 , in which delegates from some Unionist counties of northwestern Virginia decided to break away from Virginia during the American Civil War , although they included many secessionist counties in the new state . West Virginia was admitted to the Union on June 20 , 1863 , and was a key Civil War border state .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
West_Virginia,1,"West Virginia was the only state to form by separating from a Confederate state , the first to separate from any state since Maine separated from Massachusetts , and was one of two states formed during the American Civil War ( the other being Nevada ) . The Census Bureau and the Association of American Geographers classify West Virginia as part of the Southern United States . The northern panhandle extends adjacent to Pennsylvania and Ohio , with the West Virginia cities of Wheeling and Weirton just across the border from the Pittsburgh metropolitan area , while Bluefield is less than 70 mi from North Carolina . Huntington in the southwest is close to the states of Ohio and Kentucky , while Martinsburg and Harpers Ferry in the Eastern Panhandle region are considered part of the Washington metropolitan area , in between the states of Maryland and Virginia . The unique position of West Virginia means that it is often included in several geographical regions , including the Mid-Atlantic , the Upland South , and the Southeastern United States . It is the only state that is entirely within the area served by the Appalachian Regional Commission ; the area is commonly defined as `` Appalachia '' .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
West_Virginia,2,"The state is noted for its mountains and rolling hills , its historically significant logging and coal mining industries , and its political and labor history . It is one of the most densely karstic areas in the world , making it a choice area for recreational caving and scientific research . The karst lands contribute to much of the state 's cool trout waters . It is also known for a wide range of outdoor recreational opportunities , including skiing , whitewater rafting , fishing , hiking , backpacking , mountain biking , rock climbing , and hunting .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
We_Are_the_World,0,"`` We Are the World '' is a song and charity single originally recorded by the supergroup United Support of Artists ( USA ) for Africa in 1985 . It was written by Michael Jackson and Lionel Richie ( with arrangements by Michael Omartian ) and produced by Quincy Jones for the album We Are the World . With sales in excess of 20 million copies , it is one of the fewer than 30 all-time physical singles to have sold at least 10 million copies worldwide . Following Band Aid 's 1984 `` Do They Know It 's Christmas ? '' project in the United Kingdom , an idea for the creation of an American benefit single for African famine relief came from activist Harry Belafonte , who , along with fundraiser Ken Kragen , was instrumental in bringing the vision to reality . Several musicians were contacted by the pair , before Jackson and Richie were assigned the task of writing the song . The duo completed the writing of `` We Are the World '' seven weeks after the release of `` Do They Know It 's Christmas ? ''",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
We_Are_the_World,1,", and one night before the song 's first recording session , on January 21 , 1985 . The historic event brought together some of the most famous artists in the music industry at the time . The song was released on March 7 , 1985 , as the only single from the album . A worldwide commercial success , it topped music charts throughout the world and became the fastest-selling American pop single in history . The first ever single to be certified multi-platinum , `` We Are the World '' received a Quadruple Platinum certification by the Recording Industry Association of America . Awarded numerous honors -- including three Grammy Awards , one American Music Award , and a People 's Choice Award -- the song was promoted with a critically received music video , a home video , a special edition magazine , a simulcast , and several books , posters , and shirts . The promotion and merchandise aided the success of `` We Are the World '' and raised over $ 63 million ( equivalent to $ million today ) for humanitarian aid in Africa and the US .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
We_Are_the_World,2,"Following the devastation caused by the magnitude 7.0 Mw earthquake in Haiti on January 12 , 2010 , a remake of the song by another all-star cast of singers was recorded on February 1 , 2010 . Entitled `` We Are the World 25 for Haiti '' , it was released as a single on February 12 , 2010 , and proceeds from the record aided survivors in the impoverished country .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
West_Antarctic_Ice_Sheet,0,"The Western Antarctic Ice Sheet ( WAIS ) is the segment of the continental ice sheet that covers West ( or Lesser ) Antarctica , the portion of Antarctica on the side of the Transantarctic Mountains which lies in the Western Hemisphere . The WAIS is classified as a marine-based ice sheet , meaning that its bed lies well below sea level and its edges flow into floating ice shelves . The WAIS is bounded by the Ross Ice Shelf , the Ronne Ice Shelf , and outlet glaciers that drain into the Amundsen Sea . It is estimated that the volume of the Antarctic ice sheet is about 25.4 million km3 ( 6.1 million cu mi ) , and the WAIS contains just under 10 % of this , or 2.2 million km3 ( 530,000 cu mi ) . The weight of the ice has caused the underlying rock to sink by between 0.5 and 1 kilometres ( 0.31 -- 0.62 mi ) in a process known as isostatic depression .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
West_Antarctic_Ice_Sheet,1,"Under the force of its own weight , the ice sheet deforms and flows . The interior ice flows slowly over rough bedrock . In some circumstances , ice can flow faster in ice streams , separated by slow-flowing ice ridges . The inter-stream ridges are frozen to the bed while the bed beneath the ice streams consists of water-saturated sediments . Many of these sediments were deposited before the ice sheet occupied the region , when much of West Antarctica was covered by the ocean . The rapid ice-stream flow is a non-linear process still not fully understood ; streams can start and stop for unclear reasons . When ice reaches the coast , it either calves or continues to flow outward onto the water . The result is a large , floating ice shelf affixed to the continent .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Western_United_States,0,"The Western United States , commonly referred to as the American West , the Far West , or simply the West , traditionally refers to the region comprising the westernmost states of the United States . Because European settlement in the U.S. expanded westward after its founding , the meaning of the West has evolved over time . Prior to about 1800 , the crest of the Appalachian Mountains was seen as the western frontier . Since then , the frontier generally moved westward and eventually lands west of the Mississippi River came to be referred to as the West . Though no consensus exists , even among experts , for the definition of the West as a region , the U.S. Census Bureau 's definition of the 13 westernmost states includes the Rocky Mountains and the Great Basin to the West Coast , and the outlying states of Hawaii and Alaska . The West contains several major biomes .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Western_United_States,1,"It is known for arid to semi-arid plateaus and plains , particularly in the American Southwest -- forested mountains , including the major ranges of the American Sierra Nevada and Rocky Mountains -- the massive coastal shoreline of the American Pacific Coast -- and the rainforests of the Pacific Northwest .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
William_Nordhaus,0,"William Dawbney `` Bill '' Nordhaus ( born May 31 , 1941 ) is an economist and Sterling Professor of Economics at Yale University , best known for his work in economic modeling and climate change .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Wind_power,0,"Wind power is the use of air flow through wind turbines to mechanically power generators for electric power . Wind power , as an alternative to burning fossil fuels , is plentiful , renewable , widely distributed , clean , produces no greenhouse gas emissions during operation , consumes no water , and uses little land . The net effects on the environment are far less problematic than those of nonrenewable power sources . Wind farms consist of many individual wind turbines which are connected to the electric power transmission network . Onshore wind is an inexpensive source of electric power , competitive with or in many places cheaper than coal or gas plants . Offshore wind is steadier and stronger than on land , and offshore farms have less visual impact , but construction and maintenance costs are considerably higher . Small onshore wind farms can feed some energy into the grid or provide electric power to isolated off-grid locations . Wind power gives variable power which is very consistent from year to year but which has significant variation over shorter time scales . It is therefore used in conjunction with other electric power sources to give a reliable supply .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Wind_power,1,"As the proportion of wind power in a region increases , a need to upgrade the grid , and a lowered ability to supplant conventional production can occur . Power management techniques such as having excess capacity , geographically distributed turbines , dispatchable backing sources , sufficient hydroelectric power , exporting and importing power to neighboring areas , using vehicle-to-grid strategies or reducing demand when wind production is low , can in many cases overcome these problems . In addition , weather forecasting permits the electric power network to be readied for the predictable variations in production that occur . As of 2015 , Denmark generates 40 % of its electric power from wind , and at least 83 other countries around the world are using wind power to supply their electric power grids . In 2014 global wind power capacity expanded 16 % to 369,553 MW . Yearly wind energy production is also growing rapidly and has reached around 4 % of worldwide electric power usage , 11.4 % in the EU .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Water_pollution,0,"Water pollution is the contamination of water bodies ( e.g. lakes , rivers , oceans , aquifers and groundwater ) . This form of environmental degradation occurs when pollutants are directly or indirectly discharged into water bodies without adequate treatment to remove harmful compounds . Water pollution affects the entire biosphere -- plants and organisms living in these bodies of water . In almost all cases the effect is damaging not only to individual species and population , but also to the natural biological communities .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
World_Bank,0,"The World Bank is an international financial institution that provides loans to countries of the world for capital programs . It comprises two institutions : the International Bank for Reconstruction and Development ( IBRD ) , and the International Development Association ( IDA ) . The World Bank is a component of the World Bank Group , which is part of the United Nations system . The World Bank 's stated official goal is the reduction of poverty . However , according to its Articles of Agreement , all its decisions must be guided by a commitment to the promotion of foreign investment and international trade and to the facilitation of capital investment .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Water_vapor,0,"Water vapor , water vapour or aqueous vapor is the gaseous phase of water . It is one state of water within the hydrosphere . Water vapor can be produced from the evaporation or boiling of liquid water or from the sublimation of ice . Unlike other forms of water , water vapor is invisible . Under typical atmospheric conditions , water vapor is continuously generated by evaporation and removed by condensation . It is lighter than air and triggers convection currents that can lead to clouds . Being a component of Earth 's hydrosphere and hydrologic cycle , it is particularly abundant in Earth 's atmosphere where it is also a potent greenhouse gas along with other gases such as carbon dioxide and methane . Use of water vapor , as steam , has been important to humans for cooking and as a major component in energy production and transport systems since the industrial revolution . Water vapor is a relatively common atmospheric constituent , present even in the solar atmosphere as well as every planet in the Solar System and many astronomical objects including natural satellites , comets and even large asteroids .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
Water_vapor,1,Likewise the detection of extrasolar water vapor would indicate a similar distribution in other planetary systems . Water vapor is significant in that it can be indirect evidence supporting the presence of extraterrestrial liquid water in the case of some planetary mass objects .,Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
"Woodbridge_Township,_New_Jersey",0,"Woodbridge Township is a township in Middlesex County , New Jersey , United States . As of the 2010 United States Census , the township had a total population of 99,585 , reflecting an increase of 2,382 ( +2.5 % ) from the 97,203 counted in the 2000 Census , which had in turn increased by 4,117 ( +4.4 % ) from the 93,086 counted in the 1990 Census . Woodbridge was the sixth-most-populous municipality in New Jersey in 2010 , the same ranking it held a decade earlier .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
"Woodbridge_Township,_New_Jersey",1,"According to Joshua Coffin , the early settlers included `` Captain John Pike , the ancestor of General Zebulon Montgomery Pike , who was killed at the battle of Queenstown in 1813 ; Thomas Bloomfield , the ancestor of Joseph Bloomfield , some years governor of New Jersey , for whom the township of Bloomfield , New Jersey is named ; John Bishop , senior and junior ; Jonathan Haynes ; Henry Jaques ; George March ; Stephen Kent ; Abraham Toppan , junior ; Elisha Ilsley ; Hugh March ; John Bloomfield ; Samuel Moore ; Nathaniel Webster ; John Ilsley ; and others . '' Woodbridge was the site of the first gristmill in New Jersey . The mill was built by Jonathan Singletary Dunham ( married to Mary Bloomfield , relative of Joseph Bloomfield ) .",Fact checking,BeIR/climate-fever,dicta-il/dictalm2.0-AWQ
